"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ALDH3A2",3113.49777261116,0.0636044425612479,0.159829134295793,0.397952743981809,0.690665019822012,0.881015220526734
"CHRAC1",348.534892596072,-0.0340251198580115,0.0855273255589901,-0.397827473683175,0.690757364139206,0.881023185973192
"C3orf52",360.34321986363,-0.046875299987638,0.117835537412497,-0.397802742847818,0.690775595278407,0.881023185973192
"GADD45A",343.109061189473,0.0853300178385831,0.21454530898082,0.397724929265228,0.690832959260223,0.881029815672121
"NUDT2",137.91660242464,0.0568792007332316,0.143052180258613,0.397611561252712,0.690916537057765,0.881069872724902
"PDIA5",189.114751830722,-0.0641287561236932,0.161321073521508,-0.397522497983769,0.690982199419444,0.881087079350321
"GALR3",2.51027615109056,-0.222007631410192,0.559022060903684,-0.397135724932406,0.691267376841791,0.881376555886229
"FIZ1",323.399273084204,-0.0405961546093353,0.102283748773805,-0.396897406440503,0.691443116827545,0.881376555886229
"ITGB1",3913.73241545742,-0.0469936290657736,0.118403841105677,-0.396892774988871,0.691446532301047,0.881376555886229
"SDHD",621.233962854377,0.0469255953133907,0.118236092682552,0.396880463898445,0.69145561117045,0.881376555886229
"PPP1R2",1734.95515093874,0.0384019172049008,0.0967809762083971,0.39679200096319,0.691520849867311,0.881376555886229
"ZNF597",141.770819852919,-0.0378009131590585,0.0952668025438921,-0.39678998507001,0.691522336553285,0.881376555886229
"NCBP2",578.974052529623,-0.0371084226019121,0.0936481623112178,-0.39625361230892,0.691917944322248,0.881814228920801
"BUB3",896.265026543665,0.0385078662857901,0.0972626039316651,0.395916464593576,0.692166654462572,0.88201780475462
"PTDSS2",409.067339832935,-0.0468221167336787,0.118268881819704,-0.395895488426593,0.692182129446251,0.88201780475462
"MFSD11",535.977932556328,-0.0357501733948224,0.0903858551956322,-0.395528407818284,0.692452960750847,0.882296345086462
"SKP1",380.718598407231,0.0388476354234105,0.0983711232841056,0.394908933907511,0.692910096468412,0.882693986799514
"ALDH18A1",1423.6639545052,0.0525783266950611,0.133141774774626,0.394904805678476,0.692913143236665,0.882693986799514
"CARNS1",40.4772284230103,-0.0700190164250597,0.17732503650933,-0.394862551861793,0.692944328223032,0.882693986799514
"KRIT1",203.881801638392,0.0411160622363668,0.104138168511823,0.394822213833144,0.692974099767586,0.882693986799514
"ZNF790",108.81655250588,0.050598763209569,0.128193393513858,0.394706480752451,0.693059519378728,0.882736215896481
"WDR97",85.9909954809185,-0.129775569016371,0.328921020666882,-0.39454933209575,0.693175513008003,0.882747357659593
"CBLN3",25.686820511146,0.0755640960321935,0.191545918285202,0.394495986699557,0.693214889628921,0.882747357659593
"ZNF614",134.480254159304,0.0524658016181868,0.133029422736927,0.394392462500126,0.693291307831399,0.882747357659593
"AMTN",17.5514090542908,0.194181150133367,0.492486557382236,0.394287208904784,0.693369005816554,0.882747357659593
"ZNF419",99.4275426990389,0.0428637596964779,0.108732673921798,0.394212320459498,0.693424290274474,0.882747357659593
"DNAJC15",595.11542605935,0.050219040567083,0.127415603474288,0.394135719627284,0.693480840546291,0.882747357659593
"HLA-DMA",1202.5293195817,0.0526592272104453,0.133623783031466,0.394085738450054,0.693517739879956,0.882747357659593
"KCNK9",3.4205982028795,-0.167363872999732,0.424725957572602,-0.39405143485049,0.693543065433666,0.882747357659593
"H2AC13",70.4595321850531,-0.107791312148813,0.273618223867615,-0.393947854149386,0.693619538745629,0.882747357659593
"MARK1",546.702161908713,-0.053497121239904,0.135807471703041,-0.393918836489952,0.693640962953631,0.882747357659593
"TBCCD1",147.119319861847,0.0516529891632827,0.131187868869257,0.3937329694315,0.693778197421033,0.882747357659593
"GPR89B",76.1090711258082,0.0466818843416015,0.118568484798126,0.39371241372513,0.693793375291141,0.882747357659593
"CCL17",16.1916160523349,0.110250483192713,0.280047917164053,0.393684353410591,0.693814094593002,0.882747357659593
"EPHA7",12.7166353622902,-0.169657290214842,0.431049823211134,-0.393590905457214,0.693883096765414,0.882747357659593
"SULT1A2",9.48933504977526,0.110016111142639,0.279593683764064,0.393485681298424,0.693960797551403,0.882747357659593
"B3GALT5",2537.85393580529,-0.119667499325248,0.304150440100773,-0.393448384574422,0.693988339382749,0.882747357659593
"LRRC26",325.986386032092,-0.102320437818709,0.260075141315808,-0.393426443223428,0.694004542200748,0.882747357659593
"UTP3",297.263093443857,0.0556202440849667,0.141389333376433,0.393383593774251,0.69403618522379,0.882747357659593
"TTC38",553.646667531492,-0.0711663142428775,0.180945492820884,-0.393302497527939,0.694096073810428,0.882747357659593
"ZNF490",220.244853481735,-0.0398183261236134,0.101260771426048,-0.393225585415309,0.694152874230399,0.882747357659593
"FAM3B",424.150541779106,0.0785866471075701,0.199860261936616,0.393207966136327,0.69416588649873,0.882747357659593
"LGALS3BP",8243.5591663243,0.0592802583327375,0.151034438220747,0.392494976848229,0.694692522118974,0.883230945382763
"AHCY",969.505625146758,0.0418804622983679,0.106733653889772,0.392382915529339,0.694775307434359,0.883230945382763
"FAM72A",3.01578903695862,0.160055938499191,0.407947481029968,0.392344470653645,0.694803709430479,0.883230945382763
"BVES",2.74023660574497,0.219594473408267,0.559821995517469,0.392257673272173,0.694867834477412,0.883230945382763
"NUTM2G",43.5543427453421,-0.095741471729677,0.244099620008741,-0.39222294457586,0.694893492306319,0.883230945382763
"GUF1",518.458926221513,0.0727151576232508,0.185393175888675,0.392221327860065,0.694894686756942,0.883230945382763
"SSH1",1383.93262871853,-0.037766044899339,0.0963188445261151,-0.392094040217638,0.694988730897142,0.883230945382763
"GABRA4",1.24341176669999,-0.277205776174987,0.707140774067605,-0.392009323094817,0.695051325191295,0.883230945382763
"NPC2",1089.84114660367,-0.0427438858914748,0.10903973066471,-0.392002856490074,0.695056103207601,0.883230945382763
"SHISA3",2.17974379896618,0.267496642769699,0.682520179524246,0.391924884852722,0.695113715499506,0.883230945382763
"SELENOI",1537.46308847062,0.0549204401149637,0.140133745326805,0.39191445277427,0.695121423768588,0.883230945382763
"SLC39A2",24.7415972339279,0.176079471690166,0.449568031120385,0.391663684918503,0.695306725771388,0.883399931659743
"RNF157",23.494623582775,-0.080266852893788,0.205037505980854,-0.391474001353115,0.695446902336178,0.883505203892715
"RANBP6",531.616486761553,-0.04233016027386,0.108147878789498,-0.391409991094257,0.695494208405095,0.883505203892715
"PLPPR4",6.17635896669901,-0.179586582728015,0.458911007544919,-0.391332044286249,0.695551815725837,0.883511929587369
"GNB5",243.660119591048,0.0397789299517606,0.101686759009383,0.391190852568033,0.695656169265771,0.883524882427309
"CALU",1742.20901691358,-0.0482872911347673,0.123441127509539,-0.391176685671766,0.69566664021069,0.883524882427309
"STK11",1563.19210603934,-0.0349144670818623,0.0892717152966908,-0.391103351893996,0.695720843126715,0.883527281717955
"ABCA2",869.204211184402,0.0733500378729949,0.187580754445018,0.391031788362354,0.695773739106241,0.883528021034985
"NALF2",60.7847793013892,-0.108792557920281,0.278588611481569,-0.390513299670465,0.696157022737018,0.883886083917907
"DGCR6L",586.576128017513,0.0525319550348578,0.134525541701173,0.390498000383817,0.696168333644442,0.883886083917907
"H2BC11",257.831855239524,0.0629965143848288,0.161375547732255,0.39037211814363,0.696261402141289,0.883886083917907
"FZD10",27.5664858231394,0.235218536432174,0.602557149808007,0.390367181780387,0.696265051835149,0.883886083917907
"ETV3L",1.34027702086084,-0.325443689646229,0.833946668836147,-0.390245206087839,0.696355236641403,0.883927224900875
"SLC5A3",1588.56546438811,-0.0765614341666939,0.196219911936757,-0.390181778245677,0.696402134793714,0.883927224900875
"ZNF730",1.13243746168454,-0.281792938048828,0.722781730560684,-0.389872801336902,0.696630606995062,0.884150771889953
"TIMM17A",554.387516029774,-0.0364523601454209,0.0935287366672635,-0.389745028579861,0.696725096285768,0.884204249411657
"BOK",525.201992238124,-0.0645527832147536,0.165659605502564,-0.389671235899173,0.696779668888864,0.884207064983396
"RABAC1",139.489444414523,-0.0574581852005676,0.147530895948303,-0.389465439298233,0.696931871896752,0.884238105431689
"FABP7",1.9487279341306,-0.256980493565491,0.659876970956333,-0.389436978218924,0.696952922096325,0.884238105431689
"MAL",1441.32557246178,0.215071764617137,0.552282460333127,0.389423492622614,0.696962896307396,0.884238105431689
"SMURF1",1406.19509217694,0.0358179331307315,0.0920068198053129,0.389296502221493,0.69705682346332,0.884238105431689
"NSMCE1",294.488070954787,0.0399805614610209,0.102724490751844,0.389201846301714,0.697126837770314,0.884238105431689
"NUTM1",15.8444857175462,0.107104460608082,0.275233064461487,0.38914096610318,0.697171870494523,0.884238105431689
"TRAPPC4",283.260897590441,0.0299779692647429,0.0770406368713164,0.389118918043423,0.6971881795776,0.884238105431689
"ANKRD20A1",5.12743677373151,0.130982937663323,0.336654858301617,0.389071877126966,0.697222976495577,0.884238105431689
"WDR12",292.270724537511,-0.0438931288420741,0.112850164437304,-0.3889505084989,0.697312757751314,0.884285565825345
"PHF19",165.985395719318,-0.104121037812954,0.26801417302147,-0.388490790017337,0.69765286842444,0.884650446341344
"PER3",773.268164020255,-0.0705206527561976,0.181625709263171,-0.388274617301095,0.697812819147007,0.884786839532568
"FRG2C",3.08125305705339,0.176237208244299,0.454161587999128,0.388049568482302,0.69797935174791,0.88486521019947
"FIGNL2",10.3463620062124,0.156217811153307,0.40257188240819,0.388049483781157,0.697979414428169,0.88486521019947
"ZNF628",392.461314768452,0.0481560623089813,0.124179611608367,0.38779362960849,0.698168760180674,0.88497090816242
"ELP4",182.156162439229,0.0444321043611075,0.114591187255828,0.387744515308245,0.698205109535694,0.88497090816242
"XRRA1",275.105567432548,-0.0892302757593745,0.230160213469332,-0.387687665102309,0.698247185077056,0.88497090816242
"DNAJC28",32.2956053708074,0.0643496836894015,0.166045607945787,0.387542220992749,0.698354834284415,0.88497090816242
"GLB1",981.240654622752,-0.0346306668436068,0.0893628786892548,-0.387528550462541,0.698364952721826,0.88497090816242
"PKHD1",4.6396796074306,0.219409247987697,0.566294208312322,0.387447451814108,0.698424980142386,0.88497090816242
"RTTN",363.569412896075,0.043850257518274,0.113179119345753,0.387441232726992,0.698429583450583,0.88497090816242
"COPZ1",1432.71660756287,0.0331516743713483,0.0856040491089698,0.387267596759913,0.698558111593242,0.88506736284308
"ATP10D",560.145546205517,-0.0390339827523203,0.100873078624468,-0.386961350685414,0.698784820938564,0.885216129421137
"TNKS1BP1",2896.85630848272,-0.0486906007283557,0.125841686643062,-0.386919486119587,0.698815814732487,0.885216129421137
"PSPC1",774.595098696049,0.035033448335883,0.0905499034371262,0.386896584160453,0.698832770061698,0.885216129421137
"GDF5",1.49380904660706,0.238884721274894,0.617582862963671,0.386805942328984,0.698899877676345,0.885222673207993
"KIAA2013",1877.09395088067,-0.0415633850107859,0.107517419933956,-0.386573496986039,0.69907198173552,0.885222673207993
"CAV2",949.113110333845,-0.0584036148788602,0.151082304812962,-0.38656820169088,0.699075902587049,0.885222673207993
"GRSF1",1393.7734979242,0.0405978293908403,0.105028377839257,0.386541525500606,0.699095654843462,0.885222673207993
"MAVS",3557.77486525599,0.0406664809540172,0.105207582178901,0.386535648018845,0.699100006823863,0.885222673207993
"PALM3",6.80278399135277,0.155550338372442,0.402627582498091,0.386338008457677,0.69924635475966,0.885341606232543
"MFGE8",124.573607345817,0.0788049063664588,0.204067194681788,0.386171361297651,0.699369762158595,0.885431477743367
"ATP5ME",153.13200192507,0.0517291710133272,0.134044653761124,0.38590999015531,0.699563331604534,0.88555838393095
"HLA-DQB2",117.997118485794,0.164380478421513,0.426031681634499,0.385840972649865,0.699614448694256,0.88555838393095
"CPNE8",185.138897718414,0.063420894140732,0.16437794696223,0.385823617539794,0.699627302788245,0.88555838393095
"GLYATL2",22.3569900347223,0.17493461060113,0.453795104714349,0.38549250263783,0.699872560127792,0.885802433153349
"FAM83G",802.073154182062,-0.0481809549709049,0.125023458123862,-0.385375318311637,0.699959366248117,0.88584591506665
"LMOD3",10.4542940067523,-0.0906340092707441,0.235232390244524,-0.385295618416027,0.700018407430774,0.88585425469042
"SPDYE3",13.6999603769256,0.100704083621484,0.261604579031379,0.384947709991747,0.700276157036048,0.886114034328449
"CCNG2",1742.77994517017,0.118703551957865,0.30848763794515,0.384791924722022,0.700391582483073,0.886193694677601
"C2orf74",7.20327527087728,0.0924289216357481,0.240312710821754,0.384619362495165,0.700519446500712,0.886289080227022
"ADCY3",614.657999461439,-0.138430068238357,0.36006218056314,-0.384461561672074,0.700636380139895,0.886370623534284
"HMX3",1.51933424349406,-0.37450729410394,0.974831944673122,-0.384176263560504,0.700847809885297,0.886520966925233
"FEV",2.08957515409227,-0.287868934864463,0.749458073916032,-0.384102786911487,0.700902265976722,0.886520966925233
"INSM2",4.3533691177775,-0.155472485624463,0.404857251858429,-0.384018033296408,0.700965081727396,0.886520966925233
"ACCSL",1.00542616262654,0.335481907548764,0.873610088565279,0.384017895328707,0.700965183984816,0.886520966925233
"ARHGAP11B",9.27836413350911,0.121641289272156,0.316851543602666,0.383906254295214,0.701047930663397,0.886559228826216
"TET3",2019.97966552584,-0.0777100033050588,0.202556729693057,-0.383645625710962,0.701241118508039,0.886623305984478
"PMM1",138.976604723538,0.0493712468834958,0.128693466402237,0.383634447526528,0.701249404636682,0.886623305984478
"C6orf132",5189.41745337949,0.0784741935164115,0.204559416291401,0.383625427463202,0.70125609102615,0.886623305984478
"EYA2",1485.49323735176,0.0459558881728006,0.119822756892525,0.383532221796738,0.701325183845495,0.886644286995026
"KCNB2",7.70384898181278,-0.193352307483637,0.504346827714261,-0.383371713390019,0.701444173584223,0.886708630130727
"KLK7",512.810253849735,0.229521380972725,0.59876924445975,0.383321927598027,0.701481082786231,0.886708630130727
"TTC17",1093.00477669993,0.0365659506569909,0.0954203888730931,0.3832089880248,0.701564814295945,0.886717353755679
"SLC35F3",5.4369319115678,0.109392026174487,0.285591121711232,0.383037208996627,0.701692175340407,0.886717353755679
"PRSS16",129.739307783187,-0.0662416632002888,0.172953782853295,-0.383002106733201,0.701718202022122,0.886717353755679
"MSH4",10.3248517583023,0.108952285248519,0.284536131963888,0.382911950396326,0.701785050320169,0.886717353755679
"SLC4A9",10.7218866012612,-0.203050207655186,0.530336347484082,-0.382870622800903,0.701815694299971,0.886717353755679
"C16orf87",184.718187632274,0.0445244394213052,0.116304413256536,0.382826740401469,0.701848233171003,0.886717353755679
"KLF8",159.386914997056,-0.0696106131081522,0.181865600076911,-0.382758548503476,0.701898798659744,0.886717353755679
"HGFAC",3.05395471329469,-0.205074606082963,0.535941458744399,-0.382643668887662,0.701983986894846,0.886717353755679
"UBE2K",1637.44750925423,-0.0345775916630923,0.0903670268914614,-0.382635047898865,0.701990379884323,0.886717353755679
"CACYBP",347.979661673065,0.0469300750301927,0.122682360885748,0.38253319133545,0.702065914340493,0.886717353755679
"SEPTIN9",7851.42363987435,0.0357863485994478,0.0935564626271773,0.382510706310654,0.70208258910801,0.886717353755679
"MFSD5",670.89773982117,-0.0356817324367735,0.0932946152499832,-0.382462935734975,0.702118015973397,0.886717353755679
"PRKACB",386.162194683945,-0.0557753949341185,0.14586821926877,-0.382368381637327,0.702188139609323,0.886720742477701
"CLIP1",3460.16144240033,-0.0344094457764686,0.0900118315010972,-0.382276920740682,0.702255971663867,0.886720742477701
"MALRD1",1.81244755912479,-0.254977111465459,0.667048143790567,-0.382246939503536,0.702278207790973,0.886720742477701
"FAM131A",420.501143417,-0.0466698468929506,0.122164353994295,-0.382025078241154,0.702442763130355,0.886862213239782
"COPB1",2794.15130526822,0.0312439553697121,0.0818044871195191,0.381934493691815,0.702509954044353,0.886880745541567
"MID1",610.542666266617,0.062637827088926,0.164060650368242,0.381796774231556,0.702612111640873,0.886900702305134
"LGALS4",52.8116175880129,0.107704377941312,0.282177985748863,0.381689512934465,0.702691679690013,0.886900702305134
"EFNB1",445.125320828724,0.0693813866067194,0.181778734763324,0.381680435266831,0.702698413790404,0.886900702305134
"B3GALNT1",138.086047875333,0.0576394088078419,0.151034788267641,0.381630016958093,0.702735816107958,0.886900702305134
"ZCCHC9",203.042159564523,-0.0314367189176204,0.0824323830448594,-0.381363703879732,0.702933389737085,0.886974269445732
"HUS1",237.979811516145,0.0316815165929934,0.0830789060574651,0.381342486275392,0.702949131618808,0.886974269445732
"SLC35D1",487.43279515214,-0.043064332813937,0.112940354912988,-0.381301553790182,0.702979500833267,0.886974269445732
"IFI27L1",98.9974150835731,0.0658123576062327,0.172627054793583,0.381240111435181,0.703025087913198,0.886974269445732
"POU3F3",16.6601972300908,-0.164391009610396,0.431388217816391,-0.381074407740002,0.703148036889526,0.886974269445732
"MGAT4D",1.46189023012413,-0.278224996139461,0.730117304888348,-0.381068897116481,0.703152125800314,0.886974269445732
"UBAP2",828.054203664942,-0.0278021178150326,0.0729750952622906,-0.380980904719684,0.703217417771125,0.886974269445732
"N4BP3",387.125566992835,-0.0581987868156168,0.152779861357462,-0.380932318556357,0.703253470532615,0.886974269445732
"SNAPC1",140.040823357314,0.11213817807948,0.29439206928695,0.380914398784894,0.703266767845804,0.886974269445732
"RDH16",6.17175276803488,0.163499593712529,0.429356382375954,0.380801591460599,0.703350478269768,0.887013607190719
"PRELP",6.39479505435012,-0.202493605286554,0.532075396625051,-0.380573141646784,0.703520014010266,0.887104733299804
"ZNF485",33.0779011800689,0.0785053701913501,0.206287628410819,0.380562667747615,0.703527787187967,0.887104733299804
"BCAS2",399.832103518165,0.0411135310430268,0.108084241517325,0.380384138019201,0.703660287337524,0.887118580299497
"SOGA1",978.110775570335,-0.0502908337009965,0.132220865040368,-0.380354747230267,0.703682101284059,0.887118580299497
"SMARCC1",2070.66340023068,0.0287239796620177,0.075522731140278,0.380335552334104,0.703696347934891,0.887118580299497
"ZBTB38",2219.14186256107,-0.0379573318334809,0.0999065217958267,-0.37992846864444,0.703998514153516,0.88736237158776
"POLR2J",241.713379527826,-0.0441005349477118,0.116076101703932,-0.37992777410975,0.703999029726086,0.88736237158776
"SLC6A6",12908.190272252,-0.0450529267287931,0.11860319442923,-0.379862675247554,0.704047355040321,0.88736237158776
"RER1",1306.97606325431,-0.0254813919427678,0.0671147448300247,-0.379669057929106,0.704191091461656,0.887477303462123
"DCUN1D2",237.618785307246,0.0516249082853456,0.136039573430984,0.379484491044337,0.70432811891555,0.887583763644585
"CHRFAM7A",7.15776784258506,0.151199186093612,0.398669169692706,0.379259791295515,0.704494955049384,0.887726132603985
"TTC23",156.965673149987,0.051307135114466,0.135383110935565,0.378977368446537,0.704704669869432,0.887726132603985
"DKK3",64.4323265564698,0.139143192681696,0.367256171753191,0.378872305991376,0.704782690369631,0.887726132603985
"ZNF557",398.785093655615,-0.0308252969389691,0.0813705156791248,-0.378826368269867,0.704816805187655,0.887726132603985
"COMMD2",469.826345670709,0.0325455018746313,0.0859212124168257,0.378783084632753,0.704848949541134,0.887726132603985
"TTC22",1368.82423834349,0.0830303171248122,0.219279584015104,0.3786504680668,0.704947439780458,0.887726132603985
"SLC36A3",9.82322133823625,0.131223704123894,0.346668997469089,0.37852737072514,0.705038864811161,0.887726132603985
"SRP72",1509.150829422,-0.0437038198863635,0.115460086793249,-0.378518855304712,0.705045189415399,0.887726132603985
"EBAG9",236.211248208506,0.0582818362723854,0.15397805333677,0.378507423684046,0.705053679982609,0.887726132603985
"CLVS2",1.48735928989576,0.354129357490998,0.935685974763598,0.37847030632309,0.705081248282206,0.887726132603985
"GATAD2B",1269.61188953814,-0.0399951622353668,0.105690184867184,-0.378418888051213,0.705119438984249,0.887726132603985
"OR6N1",2.42031009879853,0.394096130684816,1.04155830291201,0.378371647158872,0.70515452761047,0.887726132603985
"TAGLN2",8895.54554357665,-0.0426684196324704,0.112776588506114,-0.378344656436891,0.705174575509835,0.887726132603985
"C5",55.8845152253961,-0.0680962498460745,0.179986232592459,-0.378341436815692,0.705176966961635,0.887726132603985
"CUL4A",1701.87056078319,0.0289482975174248,0.0765411149563822,0.378205850985072,0.705277679272785,0.887786742583146
"CDH7",3.19422573946983,-0.190102845080102,0.502834387978076,-0.378062538332981,0.705384136633266,0.887813162450743
"AMOTL1",310.101287528506,0.0739833142103258,0.195704381549542,0.378036064520084,0.705403802885104,0.887813162450743
"TMEM132C",1.22732773170805,-0.29453181548287,0.779266922065529,-0.377960115004218,0.70546022359139,0.887818011641952
"SH3BGRL2",2229.60484194891,0.0523975594453854,0.13874487422555,0.377654019565477,0.705687629485056,0.888017426108278
"METTL18",85.7895983400345,0.0483717052728985,0.128101239893714,0.377605285577506,0.705723837599935,0.888017426108278
"CNOT9",1038.6630287878,-0.0302106402517596,0.0800700848516909,-0.377302463307202,0.705948841783842,0.888234373008069
"ITGA6",1452.49592985361,0.0897631900266738,0.237960097150349,0.37721950487337,0.706010486369828,0.888245761643327
"ALDH8A1",5.29289432799307,0.135958225100497,0.360577190256593,0.377057198220849,0.706131098449335,0.888267736824826
"ARSF",2.58200829737227,-0.182471260725533,0.483980326470511,-0.377022062149155,0.706157209470506,0.888267736824826
"FAM171B",22.2148956753007,-0.0907375987705181,0.240750421191945,-0.376894870302948,0.706251733714412,0.888267736824826
"FAM171A2",15.0593589059032,0.102748231132422,0.27265515783431,0.376843159500621,0.706290164552874,0.888267736824826
"C2orf66",3.19298778983799,-0.132436039339234,0.35143638871659,-0.376842135849613,0.706290925325395,0.888267736824826
"NCAPH",60.4777207670354,0.071311685365152,0.189295517352078,0.376721468963877,0.706380606432358,0.888314375430834
"LRRC4C",22.3451171135084,0.107770477928789,0.286296133311991,0.376430085457517,0.706597183028378,0.888419002597807
"TNPO2",1119.4760536523,-0.0357488002808119,0.0949815229945087,-0.376376364094295,0.706637115096012,0.888419002597807
"CPTP",686.002749624619,-0.0314827574101626,0.0836470751892786,-0.376376069801875,0.706637333851152,0.888419002597807
"AGMO",1.17331181285682,0.274807425376651,0.730236809720181,0.376326448788515,0.706674218775471,0.888419002597807
"PLA2G2A",0.690597172554301,-0.414246354453104,1.10141424947866,-0.376104045003216,0.706839547253696,0.888560708118174
"AFAP1",284.787700007123,0.0471790286232461,0.125565489629418,0.375732446570199,0.707115813529693,0.888841840927582
"TRPC1",37.1695234669189,0.0945099007014251,0.251637448853893,0.375579633046988,0.707229434523279,0.888868509513513
"AGPAT3",2601.78348562609,0.0428655022132372,0.114155031477688,0.375502521950732,0.707286771187723,0.888868509513513
"CPNE3",3004.57967011755,0.0490221204006521,0.130554518909867,0.375491563294689,0.707294919731902,0.888868509513513
"EPPIN-WFDC6",3.32768167251233,0.150188793967152,0.40034327104752,0.375150039550246,0.707548883852012,0.889015774917999
"ZCWPW1",88.9872022437076,-0.127233558196314,0.3391597798224,-0.375143415480867,0.707553809968785,0.889015774917999
"CASP3",1831.19256127047,-0.0396373739351012,0.105665394446141,-0.375121619929267,0.707570018736914,0.889015774917999
"RYK",798.639039887599,0.0372495175132556,0.0993375487871461,0.374979229586905,0.707675913882532,0.889059442814361
"SPICE1",66.9990149295594,0.0592309354744978,0.157977251117625,0.374933321446366,0.707710056794142,0.889059442814361
"ARHGEF37",1114.58100996404,-0.0520911370758122,0.139201681829993,-0.37421341747459,0.708245542317058,0.889639852227705
"NODAL",9.37742906166227,0.1161302785388,0.310367226316865,0.374170558911522,0.708277426316166,0.889639852227705
"AGTRAP",832.596619985815,-0.0987129458360824,0.263905233683121,-0.374046942754496,0.708369391606311,0.889640121422619
"REX1BD",340.173583280309,0.0369535230944788,0.0987986399032527,0.374028662040945,0.70838299205941,0.889640121422619
"KRT78",1324.92418720144,0.205837858556353,0.550445178168119,0.373947972877846,0.708443024152036,0.889649359424771
"ANG",94.4188873474125,-0.0750490056458917,0.200786365792951,-0.373775407256893,0.708571417674271,0.889711019526893
"B4GALNT2",6.66281855087047,0.152840190100288,0.408956420759957,0.373732217766059,0.708603553127706,0.889711019526893
"CDK16",1492.25908687293,-0.0292931352036242,0.0783931507185454,-0.373669573618685,0.708650164881033,0.889711019526893
"ATP6V1F",484.888628314677,0.0324789828023215,0.0869477906864007,0.373545808880471,0.708742257959158,0.889760499120807
"CTNND2",17.5854623671035,0.168891252217428,0.452339643389779,0.373372651912128,0.708871110835816,0.889813336760403
"SPARC",90.4896628674571,-0.118228276348467,0.316749626139112,-0.373254667383705,0.708958912513057,0.889813336760403
"TMEM134",604.073707557949,-0.0432998753578548,0.116011335783233,-0.373238313872712,0.708971082767204,0.889813336760403
"GORASP2",1443.02562285432,-0.0416290079964652,0.111563428937945,-0.373142062706057,0.70904271422147,0.889813336760403
"SDC3",329.333996673204,0.0826525138411539,0.22150818311577,0.373135261544518,0.709047775837616,0.889813336760403
"CDC42EP1",1017.38026748335,-0.0980323764968793,0.262852767575718,-0.372955466290229,0.709181589192062,0.889915139301935
"TNNI3",2.18597178650478,-0.24026309331541,0.644539834415498,-0.372766864802534,0.709321966264981,0.889968080129169
"COG2",435.945726475898,0.0467645316343493,0.125463757469944,0.372733389923796,0.709346882823612,0.889968080129169
"NOL4",2.05208379988578,-0.307384168610881,0.824779688822099,-0.372686394653909,0.709381863621225,0.889968080129169
"EIF5B",808.976164395992,0.0487972298341408,0.130989806909938,0.372526923928449,0.70950056977592,0.890050889322255
"KRT15",1167.53360221012,-0.101740162861161,0.273199715246558,-0.372402155578171,0.709593449238421,0.890101289675259
"NIFK",171.31248876594,0.0451741578869005,0.121447880056183,0.371963329998041,0.709920151965453,0.890223814658728
"SLCO1A2",1.89231003454298,0.217044789975118,0.583633622843344,0.371885342927503,0.709978218403684,0.890223814658728
"FNDC8",1.63003496134435,-0.178336403621162,0.479655526774994,-0.371800998145946,0.710041020466222,0.890223814658728
"TCF7L2",506.737308675395,-0.0413904760041382,0.111331624490554,-0.371776448906933,0.710059299890597,0.890223814658728
"GEMIN8",158.512404647336,0.0508037700834822,0.136703143457236,0.37163571223492,0.71016409598577,0.890223814658728
"WFDC6",2.40353078822536,0.202243530536666,0.544215654488126,0.371623875330985,0.71017291029455,0.890223814658728
"NAA50",2669.46587473944,-0.0380043515934589,0.102277758380499,-0.371579825323049,0.71020571231827,0.890223814658728
"EIF1AD",455.006712667445,-0.0293647767024125,0.079049220463261,-0.371474589253668,0.710284078973462,0.890223814658728
"CBFA2T2",875.603438498363,-0.0342037387268313,0.0920796858428037,-0.371458030224203,0.710296410345381,0.890223814658728
"CTNND1",636.54951029986,-0.0462722489922326,0.124580904501681,-0.371423286556797,0.7103222839129,0.890223814658728
"TBC1D9",2049.30291894502,-0.0436063679565508,0.117429201597212,-0.371341773285004,0.710382988059358,0.890223814658728
"DDRGK1",561.661184624615,0.0444737974507503,0.119844911365919,0.371094583356651,0.710567085310915,0.890223814658728
"CDS2",1829.34401894208,-0.0471648563467818,0.127108556355683,-0.371059649318982,0.710593104158421,0.890223814658728
"MIGA1",600.302919230037,0.0427247383537438,0.115168180843439,0.37097693165636,0.710654713562039,0.890223814658728
"ATPSCKMT",148.034447828583,0.039844162719148,0.107421588654238,0.370913921664258,0.710701645654283,0.890223814658728
"GYG2",98.7960402340509,-0.0937417455810468,0.252748044480806,-0.370890092438146,0.710719394798704,0.890223814658728
"FAM174C",358.945030270151,-0.0299551975032182,0.0807894791866221,-0.37078092104075,0.710800712869169,0.890223814658728
"DLGAP5",55.3114486552979,-0.0726241380077649,0.195889773677054,-0.370739812724956,0.710831333912227,0.890223814658728
"ANKRD60",1.81439702312654,-0.415738609327531,1.12147150866933,-0.370708133121295,0.71085493195019,0.890223814658728
"CHMP1B",2814.39185423579,0.043752543059097,0.118036545132799,0.370669465205647,0.710883735935534,0.890223814658728
"NEURL2",4.29248975598206,0.144447938187263,0.389859309223688,0.370512989608731,0.711000299854725,0.890223814658728
"UEVLD",647.574252023263,0.0450522708442065,0.121613830303241,0.370453514471748,0.711044606651289,0.890223814658728
